date,temp,precip,wind_speed,wind_dir,state
2024-06-12,25.2,30.0,4.8,313.0,Arunachal Pradesh
2024-06-13,24.6,47.1,6.8,263.0,Arunachal Pradesh
2024-06-14,24.3,62.8,5.8,135.0,Arunachal Pradesh
2024-06-15,23.7,14.8,5.4,261.0,Arunachal Pradesh
2024-06-16,24.6,36.0,5.4,297.0,Arunachal Pradesh
2024-06-17,24.7,25.3,4.7,18.0,Arunachal Pradesh
2024-06-18,24.2,9.5,4.6,256.0,Arunachal Pradesh
2024-06-19,23.0,26.1,3.7,280.0,Arunachal Pradesh
2024-06-20,23.7,13.3,4.4,250.0,Arunachal Pradesh
2024-06-21,26.1,5.2,5.4,297.0,Arunachal Pradesh
2024-06-22,27.0,1.9,6.6,357.0,Arunachal Pradesh
2024-06-23,25.6,25.8,7.2,197.0,Arunachal Pradesh
2024-06-24,25.7,34.5,5.4,272.0,Arunachal Pradesh
2024-06-25,24.9,55.5,4.6,247.0,Arunachal Pradesh
2024-06-26,26.8,6.8,6.5,284.0,Arunachal Pradesh
2024-06-27,25.1,16.6,5.1,331.0,Arunachal Pradesh
2024-06-28,23.3,215.9,7.0,278.0,Arunachal Pradesh
2024-06-29,23.6,61.9,4.3,1.0,Arunachal Pradesh
2024-06-30,23.8,64.7,4.3,317.0,Arunachal Pradesh
2024-07-01,24.7,16.9,8.6,198.0,Arunachal Pradesh
2024-07-02,25.6,1.4,7.0,192.0,Arunachal Pradesh
2024-07-03,25.5,10.9,3.7,82.0,Arunachal Pradesh
2024-07-04,24.5,36.3,5.2,37.0,Arunachal Pradesh
2024-07-05,23.8,78.1,4.2,287.0,Arunachal Pradesh
2024-07-06,23.6,20.1,6.4,339.0,Arunachal Pradesh
2024-07-07,23.8,35.4,6.5,308.0,Arunachal Pradesh
2024-07-08,24.1,43.2,7.3,280.0,Arunachal Pradesh
2024-07-09,24.2,51.7,4.8,301.0,Arunachal Pradesh
2024-07-10,24.0,93.8,4.0,246.0,Arunachal Pradesh
2024-07-11,25.1,80.4,3.4,357.0,Arunachal Pradesh
2024-07-12,25.0,18.9,6.9,102.0,Arunachal Pradesh
2024-07-13,24.3,47.4,6.5,356.0,Arunachal Pradesh
2024-07-14,25.9,33.0,4.3,302.0,Arunachal Pradesh
2024-07-15,26.1,5.9,3.6,45.0,Arunachal Pradesh
2024-07-16,26.1,3.9,5.8,296.0,Arunachal Pradesh
2024-07-17,27.7,1.3,6.1,239.0,Arunachal Pradesh
2024-07-18,26.9,1.5,5.1,209.0,Arunachal Pradesh
2024-07-19,27.7,4.4,7.1,309.0,Arunachal Pradesh
2024-07-20,27.2,14.6,6.1,244.0,Arunachal Pradesh
2024-07-21,24.8,24.2,5.4,341.0,Arunachal Pradesh
2024-07-22,25.2,7.3,3.6,268.0,Arunachal Pradesh
2024-07-23,24.6,14.7,3.9,264.0,Arunachal Pradesh
2024-07-24,26.1,10.0,5.6,266.0,Arunachal Pradesh
2024-07-25,26.4,1.8,5.1,314.0,Arunachal Pradesh
2024-07-26,28.1,0.5,6.0,265.0,Arunachal Pradesh
2024-07-27,29.1,0.2,4.4,270.0,Arunachal Pradesh
2024-07-28,28.1,30.5,6.8,205.0,Arunachal Pradesh
2024-07-29,26.6,9.4,4.3,292.0,Arunachal Pradesh
2024-07-30,27.3,0.8,8.6,167.0,Arunachal Pradesh
2024-07-31,26.8,30.9,6.7,164.0,Arunachal Pradesh
2024-08-01,26.4,11.4,5.2,180.0,Arunachal Pradesh
2024-08-02,25.7,7.3,7.6,260.0,Arunachal Pradesh
2024-08-03,25.0,13.5,4.7,352.0,Arunachal Pradesh
2024-08-04,25.3,24.2,5.9,279.0,Arunachal Pradesh
2024-08-05,24.9,9.1,3.6,263.0,Arunachal Pradesh
2024-08-06,24.8,7.4,4.8,155.0,Arunachal Pradesh
2024-08-07,25.3,7.3,5.0,243.0,Arunachal Pradesh
2024-08-08,24.2,14.4,6.6,310.0,Arunachal Pradesh
2024-08-09,24.0,71.4,5.5,349.0,Arunachal Pradesh
2024-08-10,24.8,17.0,4.5,265.0,Arunachal Pradesh
2024-08-11,25.5,14.7,7.0,190.0,Arunachal Pradesh
2024-08-12,26.8,1.9,6.8,170.0,Arunachal Pradesh
2024-08-13,26.6,9.4,7.6,198.0,Arunachal Pradesh
2024-08-14,27.3,11.6,6.7,339.0,Arunachal Pradesh
2024-08-15,25.3,20.4,5.9,90.0,Arunachal Pradesh
2024-08-16,27.4,0.8,5.2,312.0,Arunachal Pradesh
2024-08-17,27.4,0.1,6.0,83.0,Arunachal Pradesh
2024-08-18,26.6,2.5,5.9,7.0,Arunachal Pradesh
2024-08-19,27.1,2.5,7.7,135.0,Arunachal Pradesh
2024-08-20,24.5,6.2,5.4,153.0,Arunachal Pradesh
2024-08-21,26.3,0.7,7.3,186.0,Arunachal Pradesh
2024-08-22,27.0,0.8,9.4,132.0,Arunachal Pradesh
2024-08-23,27.1,10.0,8.9,167.0,Arunachal Pradesh
2024-08-24,27.2,0.0,7.1,152.0,Arunachal Pradesh
2024-08-25,27.6,0.0,5.2,166.0,Arunachal Pradesh
2024-08-26,28.1,0.7,7.5,182.0,Arunachal Pradesh
2024-08-27,26.4,10.7,8.0,182.0,Arunachal Pradesh
2024-08-28,26.9,0.2,7.4,151.0,Arunachal Pradesh
2024-08-29,28.4,0.0,5.4,172.0,Arunachal Pradesh
2024-08-30,27.6,4.4,8.2,180.0,Arunachal Pradesh
2024-08-31,24.0,12.9,5.4,349.0,Arunachal Pradesh
2024-09-01,27.2,0.4,5.8,178.0,Arunachal Pradesh
2024-09-02,26.4,12.3,5.8,307.0,Arunachal Pradesh
2024-09-03,25.8,27.1,4.9,266.0,Arunachal Pradesh
2024-09-04,24.0,7.0,4.4,338.0,Arunachal Pradesh
2024-09-05,25.0,2.2,4.3,287.0,Arunachal Pradesh
2024-09-06,26.7,0.2,4.2,276.0,Arunachal Pradesh
2024-09-07,27.6,0.0,5.8,257.0,Arunachal Pradesh
2024-09-08,28.0,0.0,5.3,270.0,Arunachal Pradesh
2024-09-09,27.4,0.0,5.4,135.0,Arunachal Pradesh
2024-09-10,26.7,4.3,6.9,66.0,Arunachal Pradesh
2024-09-11,25.7,4.1,4.7,225.0,Arunachal Pradesh
2024-09-12,27.9,5.0,6.8,166.0,Arunachal Pradesh
2024-09-13,26.6,2.3,6.0,299.0,Arunachal Pradesh
2024-09-14,26.3,2.8,4.7,294.0,Arunachal Pradesh
2024-09-15,26.6,7.9,6.9,153.0,Arunachal Pradesh
2024-09-16,26.4,0.4,5.8,230.0,Arunachal Pradesh
2024-09-17,27.7,0.0,5.0,211.0,Arunachal Pradesh
2024-09-18,28.2,0.3,7.3,220.0,Arunachal Pradesh
2024-09-19,28.1,0.0,5.8,253.0,Arunachal Pradesh
2024-09-20,27.5,0.0,5.1,234.0,Arunachal Pradesh
2024-09-21,28.5,0.0,6.1,306.0,Arunachal Pradesh
2024-09-22,28.7,0.0,5.4,21.0,Arunachal Pradesh
2024-09-23,28.8,0.1,7.7,166.0,Arunachal Pradesh
2024-09-24,25.2,4.3,5.6,146.0,Arunachal Pradesh
2024-09-25,26.0,4.2,9.6,156.0,Arunachal Pradesh
2024-09-26,23.7,3.3,3.5,170.0,Arunachal Pradesh
2024-09-27,22.9,19.0,4.2,317.0,Arunachal Pradesh
2024-09-28,22.6,23.7,4.5,282.0,Arunachal Pradesh
2024-09-29,24.4,0.0,6.0,259.0,Arunachal Pradesh
2024-09-30,25.6,0.0,4.0,185.0,Arunachal Pradesh
2024-10-01,25.6,9.9,5.4,157.0,Arunachal Pradesh
2024-10-02,24.7,23.9,11.3,284.0,Arunachal Pradesh
2024-10-03,23.6,24.6,4.1,9.0,Arunachal Pradesh
2024-10-04,22.2,29.3,3.8,317.0,Arunachal Pradesh
2024-10-05,22.2,5.2,4.4,300.0,Arunachal Pradesh
2024-10-06,22.7,1.0,4.5,271.0,Arunachal Pradesh
2024-10-07,23.2,0.7,5.1,312.0,Arunachal Pradesh
2024-10-08,21.6,53.7,4.7,172.0,Arunachal Pradesh
2024-10-09,20.5,61.1,6.3,248.0,Arunachal Pradesh
2024-10-10,20.5,29.7,3.3,330.0,Arunachal Pradesh
2024-10-11,21.0,33.7,4.0,254.0,Arunachal Pradesh
2024-10-12,20.4,15.2,5.0,255.0,Arunachal Pradesh
2024-10-13,21.3,2.3,4.5,261.0,Arunachal Pradesh
2024-10-14,21.7,0.0,4.9,320.0,Arunachal Pradesh
2024-10-15,20.1,6.3,5.8,219.0,Arunachal Pradesh
2024-10-16,21.8,0.1,4.3,249.0,Arunachal Pradesh
2024-10-17,20.4,2.9,7.5,237.0,Arunachal Pradesh
2024-10-18,20.2,20.0,5.3,254.0,Arunachal Pradesh
2024-10-19,19.7,5.2,9.0,306.0,Arunachal Pradesh
2024-10-20,19.8,0.0,4.7,268.0,Arunachal Pradesh
2024-10-21,19.9,0.0,4.1,280.0,Arunachal Pradesh
2024-10-22,20.1,0.0,4.6,317.0,Arunachal Pradesh
2024-10-23,22.3,1.0,4.8,302.0,Arunachal Pradesh
2024-10-24,20.5,2.7,3.6,239.0,Arunachal Pradesh
2024-10-25,20.0,1.3,3.6,176.0,Arunachal Pradesh
2024-10-26,21.2,0.0,4.9,280.0,Arunachal Pradesh
2024-10-27,21.1,0.0,5.5,332.0,Arunachal Pradesh
2024-10-28,21.6,0.0,5.5,324.0,Arunachal Pradesh
2024-10-29,22.1,0.9,4.3,230.0,Arunachal Pradesh
2024-10-30,19.8,6.7,4.9,236.0,Arunachal Pradesh
2024-10-31,20.3,5.9,4.4,238.0,Arunachal Pradesh
2024-11-01,20.6,0.0,3.5,311.0,Arunachal Pradesh
2024-11-02,20.2,0.0,4.0,331.0,Arunachal Pradesh
2024-11-03,20.1,0.0,4.8,311.0,Arunachal Pradesh
2024-11-04,19.7,0.0,3.7,296.0,Arunachal Pradesh
2024-11-05,19.6,0.0,4.1,291.0,Arunachal Pradesh
2024-11-06,18.9,0.0,4.7,313.0,Arunachal Pradesh
2024-11-07,20.0,0.0,4.6,269.0,Arunachal Pradesh
2024-11-08,18.4,0.0,5.1,304.0,Arunachal Pradesh
2024-11-09,18.6,0.0,4.4,311.0,Arunachal Pradesh
2024-11-10,18.3,0.0,4.8,305.0,Arunachal Pradesh
2024-11-11,19.3,0.0,4.2,298.0,Arunachal Pradesh
2024-11-12,19.2,0.0,4.2,296.0,Arunachal Pradesh
2024-11-13,18.7,0.0,4.4,292.0,Arunachal Pradesh
2024-11-14,18.5,0.0,4.6,307.0,Arunachal Pradesh
2024-11-15,18.1,0.0,3.2,290.0,Arunachal Pradesh
2024-11-16,18.0,0.0,3.3,293.0,Arunachal Pradesh
2024-11-17,18.3,0.0,3.9,314.0,Arunachal Pradesh
2024-11-18,17.3,0.0,4.9,299.0,Arunachal Pradesh
2024-11-19,16.3,0.0,4.6,289.0,Arunachal Pradesh
2024-11-20,15.1,0.0,6.4,294.0,Arunachal Pradesh
2024-11-21,14.9,0.0,5.4,299.0,Arunachal Pradesh
2024-11-22,14.7,0.0,5.4,294.0,Arunachal Pradesh
2024-11-23,15.4,2.5,3.1,292.0,Arunachal Pradesh
2024-11-24,14.7,0.6,6.8,261.0,Arunachal Pradesh
2024-11-25,16.4,0.3,5.1,11.0,Arunachal Pradesh
2024-11-26,16.0,0.2,8.1,319.0,Arunachal Pradesh
2024-11-27,15.7,0.0,3.6,295.0,Arunachal Pradesh
2024-11-28,14.0,0.0,4.7,293.0,Arunachal Pradesh
2024-11-29,13.6,0.0,4.7,299.0,Arunachal Pradesh
2024-11-30,13.5,0.0,3.8,314.0,Arunachal Pradesh
2024-12-01,13.2,0.0,5.7,304.0,Arunachal Pradesh
2024-12-02,14.5,0.0,3.5,309.0,Arunachal Pradesh
2024-12-03,14.1,0.0,4.2,309.0,Arunachal Pradesh
2024-12-04,14.2,0.0,3.6,304.0,Arunachal Pradesh
2024-12-05,14.6,0.0,4.4,335.0,Arunachal Pradesh
2024-12-06,14.8,3.8,5.6,40.0,Arunachal Pradesh
2024-12-07,15.1,5.5,5.5,307.0,Arunachal Pradesh
2024-12-08,14.6,0.5,6.3,325.0,Arunachal Pradesh
2024-12-09,14.8,2.4,10.1,300.0,Arunachal Pradesh
2024-12-10,12.9,6.5,4.8,64.0,Arunachal Pradesh
2024-12-11,13.3,0.0,4.7,290.0,Arunachal Pradesh
2024-12-12,13.2,0.0,3.9,289.0,Arunachal Pradesh
2024-12-13,14.9,0.0,5.0,326.0,Arunachal Pradesh
2024-12-14,13.3,0.0,3.8,301.0,Arunachal Pradesh
2024-12-15,13.3,0.0,2.8,344.0,Arunachal Pradesh
2024-12-16,12.3,0.0,3.9,313.0,Arunachal Pradesh
2024-12-17,11.8,0.0,3.5,296.0,Arunachal Pradesh
2024-12-18,12.2,0.0,7.5,298.0,Arunachal Pradesh
2024-12-19,12.7,0.0,4.2,291.0,Arunachal Pradesh
2024-12-20,14.2,0.0,3.8,273.0,Arunachal Pradesh
2024-12-21,14.4,0.1,4.7,328.0,Arunachal Pradesh
2024-12-22,11.8,6.2,4.1,285.0,Arunachal Pradesh
2024-12-23,11.8,0.0,3.9,294.0,Arunachal Pradesh
2024-12-24,11.8,0.0,5.5,288.0,Arunachal Pradesh
2024-12-25,13.3,0.0,5.2,293.0,Arunachal Pradesh
2024-12-26,12.7,0.0,4.4,281.0,Arunachal Pradesh
2024-12-27,12.4,0.0,4.0,321.0,Arunachal Pradesh
2024-12-28,12.4,0.0,4.4,290.0,Arunachal Pradesh
2024-12-29,13.8,0.0,3.9,304.0,Arunachal Pradesh
2024-12-30,12.9,0.0,5.0,294.0,Arunachal Pradesh
2024-12-31,12.6,0.0,5.2,304.0,Arunachal Pradesh
2025-01-01,13.3,0.0,4.1,314.0,Arunachal Pradesh
2025-01-02,13.0,0.0,3.1,354.0,Arunachal Pradesh
2025-01-03,12.7,0.0,3.4,319.0,Arunachal Pradesh
2025-01-04,12.8,0.0,3.4,330.0,Arunachal Pradesh
2025-01-05,12.6,0.0,4.2,306.0,Arunachal Pradesh
2025-01-06,14.9,0.0,4.7,318.0,Arunachal Pradesh
2025-01-07,13.1,14.7,4.0,15.0,Arunachal Pradesh
2025-01-08,12.9,0.1,5.1,139.0,Arunachal Pradesh
2025-01-09,13.0,0.2,4.1,263.0,Arunachal Pradesh
2025-01-10,11.9,0.0,6.1,303.0,Arunachal Pradesh
2025-01-11,11.9,0.0,4.5,296.0,Arunachal Pradesh
2025-01-12,13.5,0.0,7.1,302.0,Arunachal Pradesh
2025-01-13,12.5,0.5,8.2,330.0,Arunachal Pradesh
2025-01-14,12.6,0.0,3.6,18.0,Arunachal Pradesh
2025-01-15,11.9,0.0,2.7,326.0,Arunachal Pradesh
2025-01-16,11.9,0.0,5.1,295.0,Arunachal Pradesh
2025-01-17,12.8,0.0,4.8,298.0,Arunachal Pradesh
2025-01-18,12.9,0.0,3.7,299.0,Arunachal Pradesh
2025-01-19,13.2,0.0,4.6,314.0,Arunachal Pradesh
2025-01-20,13.0,0.0,5.0,302.0,Arunachal Pradesh
2025-01-21,14.8,0.0,4.5,319.0,Arunachal Pradesh
2025-01-22,15.8,0.0,6.2,313.0,Arunachal Pradesh
2025-01-23,15.7,8.1,4.6,265.0,Arunachal Pradesh
2025-01-24,13.3,10.7,4.7,326.0,Arunachal Pradesh
2025-01-25,14.0,0.1,2.6,85.0,Arunachal Pradesh
2025-01-26,13.6,0.0,4.2,352.0,Arunachal Pradesh
2025-01-27,14.8,0.0,3.1,59.0,Arunachal Pradesh
2025-01-28,15.4,0.0,5.4,7.0,Arunachal Pradesh
2025-01-29,14.8,6.2,4.0,129.0,Arunachal Pradesh
2025-01-30,12.9,25.6,5.2,121.0,Arunachal Pradesh
2025-01-31,12.5,19.9,1.7,164.0,Arunachal Pradesh
2025-02-01,14.5,0.0,5.3,72.0,Arunachal Pradesh
2025-02-02,14.6,0.0,6.6,120.0,Arunachal Pradesh
2025-02-03,13.5,0.0,6.8,318.0,Arunachal Pradesh
2025-02-04,14.1,0.0,6.3,309.0,Arunachal Pradesh
2025-02-05,16.0,0.1,7.5,283.0,Arunachal Pradesh
2025-02-06,15.6,4.7,3.6,233.0,Arunachal Pradesh
2025-02-07,14.3,10.9,2.7,297.0,Arunachal Pradesh
2025-02-08,15.1,0.2,3.6,298.0,Arunachal Pradesh
2025-02-09,16.3,0.0,3.2,301.0,Arunachal Pradesh
2025-02-10,13.8,10.4,7.4,336.0,Arunachal Pradesh
2025-02-11,13.2,5.1,6.1,225.0,Arunachal Pradesh
2025-02-12,12.3,18.1,3.6,193.0,Arunachal Pradesh
2025-02-13,11.2,8.9,4.4,188.0,Arunachal Pradesh
2025-02-14,12.2,1.8,3.6,274.0,Arunachal Pradesh
2025-02-15,14.0,0.9,4.3,322.0,Arunachal Pradesh
2025-02-16,12.9,0.0,7.1,323.0,Arunachal Pradesh
2025-02-17,12.6,1.6,2.7,81.0,Arunachal Pradesh
2025-02-18,13.8,4.6,6.7,303.0,Arunachal Pradesh
2025-02-19,13.2,0.9,4.8,287.0,Arunachal Pradesh
2025-02-20,15.7,3.0,4.7,300.0,Arunachal Pradesh
2025-02-21,14.3,0.5,7.1,324.0,Arunachal Pradesh
2025-02-22,14.7,1.7,4.9,251.0,Arunachal Pradesh
2025-02-23,14.4,31.6,10.0,318.0,Arunachal Pradesh
2025-02-24,13.5,13.8,5.6,295.0,Arunachal Pradesh
2025-02-25,12.3,0.0,3.5,323.0,Arunachal Pradesh
2025-02-26,13.4,0.0,4.7,304.0,Arunachal Pradesh
2025-02-27,16.1,0.0,4.8,300.0,Arunachal Pradesh
2025-02-28,17.3,0.0,4.8,309.0,Arunachal Pradesh
2025-03-01,15.6,6.2,4.6,282.0,Arunachal Pradesh
2025-03-02,15.5,1.0,3.9,312.0,Arunachal Pradesh
2025-03-03,15.0,7.8,4.0,177.0,Arunachal Pradesh
2025-03-04,14.1,3.4,4.1,144.0,Arunachal Pradesh
2025-03-05,13.4,7.6,4.0,195.0,Arunachal Pradesh
2025-03-06,14.5,0.8,8.3,294.0,Arunachal Pradesh
2025-03-07,15.8,1.1,8.7,316.0,Arunachal Pradesh
2025-03-08,13.3,8.7,6.2,308.0,Arunachal Pradesh
2025-03-09,15.5,0.0,4.5,289.0,Arunachal Pradesh
2025-03-10,17.9,0.0,4.9,283.0,Arunachal Pradesh
2025-03-11,17.5,0.0,7.3,308.0,Arunachal Pradesh
2025-03-12,16.4,0.0,4.4,261.0,Arunachal Pradesh
2025-03-13,16.4,0.6,4.3,189.0,Arunachal Pradesh
2025-03-14,16.5,0.5,5.8,236.0,Arunachal Pradesh
2025-03-15,18.4,2.6,7.2,255.0,Arunachal Pradesh
2025-03-16,17.4,6.4,4.3,250.0,Arunachal Pradesh
2025-03-17,17.4,24.0,4.8,274.0,Arunachal Pradesh
2025-03-18,16.4,15.6,4.0,319.0,Arunachal Pradesh
2025-03-19,17.2,2.6,5.9,264.0,Arunachal Pradesh
2025-03-20,17.0,5.3,5.4,268.0,Arunachal Pradesh
2025-03-21,16.8,0.7,4.2,212.0,Arunachal Pradesh
2025-03-22,16.4,4.0,5.6,282.0,Arunachal Pradesh
2025-03-23,16.2,0.2,5.6,305.0,Arunachal Pradesh
2025-03-24,17.5,0.0,5.4,268.0,Arunachal Pradesh
2025-03-25,19.0,0.0,6.2,253.0,Arunachal Pradesh
2025-03-26,19.8,0.0,8.3,258.0,Arunachal Pradesh
2025-03-27,20.8,0.0,6.8,285.0,Arunachal Pradesh
2025-03-28,20.6,7.0,3.5,225.0,Arunachal Pradesh
2025-03-29,18.5,12.6,5.2,243.0,Arunachal Pradesh
2025-03-30,17.8,3.1,5.8,285.0,Arunachal Pradesh
2025-03-31,18.5,0.5,6.5,318.0,Arunachal Pradesh
2025-04-01,18.5,5.3,8.2,297.0,Arunachal Pradesh
2025-04-02,19.7,0.3,7.7,292.0,Arunachal Pradesh
2025-04-03,18.4,1.7,3.9,301.0,Arunachal Pradesh
2025-04-04,17.7,1.4,7.4,298.0,Arunachal Pradesh
2025-04-05,17.8,6.3,11.2,297.0,Arunachal Pradesh
2025-04-06,19.1,0.0,3.9,281.0,Arunachal Pradesh
2025-04-07,20.3,0.0,3.9,274.0,Arunachal Pradesh
2025-04-08,21.7,0.0,9.8,288.0,Arunachal Pradesh
2025-04-09,21.9,1.1,8.9,213.0,Arunachal Pradesh
2025-04-10,20.4,41.2,6.2,248.0,Arunachal Pradesh
2025-04-11,19.4,7.6,5.9,291.0,Arunachal Pradesh
2025-04-12,18.9,75.0,8.0,291.0,Arunachal Pradesh
2025-04-13,21.9,0.4,8.0,288.0,Arunachal Pradesh
2025-04-14,20.9,0.4,6.9,304.0,Arunachal Pradesh
2025-04-15,21.5,0.3,9.9,302.0,Arunachal Pradesh
2025-04-16,21.0,0.1,10.0,253.0,Arunachal Pradesh
2025-04-17,20.285439560439563,0.0,1.0,251.05769230769232,Arunachal Pradesh
2024-04-18,25.1,4.1,6.1,83.0,Assam
2024-04-19,24.0,23.4,11.4,23.0,Assam
2024-04-20,22.5,6.6,9.8,100.0,Assam
2024-04-21,25.4,0.1,14.5,31.0,Assam
2024-04-22,26.0,0.8,8.9,33.0,Assam
2024-04-23,27.8,0.0,15.8,187.0,Assam
2024-04-24,26.5,1.2,11.9,53.0,Assam
2024-04-25,25.9,0.0,14.1,46.0,Assam
2024-04-26,25.8,0.0,18.2,41.0,Assam
2024-04-27,25.8,8.5,11.1,39.0,Assam
2024-04-28,25.3,0.5,15.9,37.0,Assam
2024-04-29,25.8,0.0,9.3,38.0,Assam
2024-04-30,25.5,0.9,12.4,53.0,Assam
2024-05-01,27.3,0.2,13.4,210.0,Assam
2024-05-02,26.7,0.1,22.3,165.0,Assam
2024-05-03,25.8,0.1,13.2,55.0,Assam
2024-05-04,27.8,0.0,13.4,12.0,Assam
2024-05-05,22.8,76.4,17.7,87.0,Assam
2024-05-06,21.4,57.6,9.5,7.0,Assam
2024-05-07,23.9,0.1,5.7,18.0,Assam
2024-05-08,25.2,0.1,8.9,344.0,Assam
2024-05-09,24.4,2.4,6.0,32.0,Assam
2024-05-10,24.4,10.4,10.4,114.0,Assam
2024-05-11,25.0,6.5,6.2,53.0,Assam
2024-05-12,26.8,0.2,4.2,327.0,Assam
2024-05-13,27.1,1.3,10.5,346.0,Assam
2024-05-14,28.3,0.0,4.7,13.0,Assam
2024-05-15,28.7,2.3,8.1,300.0,Assam
2024-05-16,27.4,7.6,10.0,330.0,Assam
2024-05-17,27.4,8.5,10.3,24.0,Assam
2024-05-18,25.8,20.0,8.9,352.0,Assam
2024-05-19,26.1,8.6,7.9,353.0,Assam
2024-05-20,26.1,0.9,6.3,102.0,Assam
2024-05-21,27.3,2.6,8.8,23.0,Assam
2024-05-22,28.5,0.3,6.2,62.0,Assam
2024-05-23,29.3,4.4,7.3,14.0,Assam
2024-05-24,29.0,2.3,9.2,61.0,Assam
2024-05-25,30.3,1.0,12.3,73.0,Assam
2024-05-26,29.5,24.8,8.8,48.0,Assam
2024-05-27,26.2,37.7,34.1,47.0,Assam
2024-05-28,24.0,61.0,38.0,40.0,Assam
2024-05-29,27.7,3.4,11.1,133.0,Assam
2024-05-30,26.9,11.8,8.2,62.0,Assam
2024-05-31,26.4,6.3,11.5,9.0,Assam
2024-06-01,26.5,2.7,10.5,74.0,Assam
2024-06-02,26.5,3.8,6.7,6.0,Assam
2024-06-03,25.8,16.0,7.6,25.0,Assam
2024-06-04,25.6,13.1,7.2,28.0,Assam
2024-06-05,26.8,6.9,5.8,127.0,Assam
2024-06-06,27.5,9.1,8.2,285.0,Assam
2024-06-07,27.1,2.1,9.0,134.0,Assam
2024-06-08,27.2,1.8,7.2,356.0,Assam
2024-06-09,27.9,3.3,6.4,337.0,Assam
2024-06-10,28.2,12.0,8.7,340.0,Assam
2024-06-11,28.4,3.8,6.1,5.0,Assam
2024-06-12,27.0,27.5,8.8,108.0,Assam
2024-06-13,26.7,1.2,7.3,106.0,Assam
2024-06-14,26.9,28.4,7.1,57.0,Assam
2024-06-15,25.4,47.3,8.9,99.0,Assam
2024-06-16,25.9,13.9,7.0,94.0,Assam
2024-06-17,25.3,48.5,6.8,71.0,Assam
2024-06-18,24.2,83.7,7.3,84.0,Assam
2024-06-19,24.5,35.6,7.4,58.0,Assam
2024-06-20,25.8,17.1,7.4,68.0,Assam
2024-06-21,27.4,14.0,7.2,352.0,Assam
2024-06-22,28.2,0.7,11.8,128.0,Assam
2024-06-23,27.7,32.4,9.9,291.0,Assam
2024-06-24,27.2,46.6,8.2,113.0,Assam
2024-06-25,27.3,13.3,8.7,12.0,Assam
2024-06-26,27.5,12.5,7.0,184.0,Assam
2024-06-27,26.6,48.3,10.3,127.0,Assam
2024-06-28,26.6,15.7,8.4,97.0,Assam
2024-06-29,26.2,34.0,9.8,92.0,Assam
2024-06-30,25.9,59.4,6.7,80.0,Assam
2024-07-01,25.0,37.9,7.8,78.0,Assam
2024-07-02,25.5,38.3,7.0,83.0,Assam
2024-07-03,27.3,2.4,8.2,108.0,Assam
2024-07-04,27.7,13.8,14.1,151.0,Assam
2024-07-05,26.9,3.9,9.2,97.0,Assam
2024-07-06,26.7,22.6,10.4,156.0,Assam
2024-07-07,27.3,22.0,7.8,341.0,Assam
2024-07-08,27.4,10.0,11.4,151.0,Assam
2024-07-09,27.5,14.7,7.3,290.0,Assam
2024-07-10,26.1,30.0,8.7,109.0,Assam
2024-07-11,26.7,14.6,13.4,123.0,Assam
2024-07-12,27.4,10.8,11.3,231.0,Assam
2024-07-13,28.4,7.2,9.8,237.0,Assam
2024-07-14,28.9,4.8,6.6,123.0,Assam
2024-07-15,27.8,14.3,9.3,113.0,Assam
2024-07-16,27.8,2.1,4.9,359.0,Assam
2024-07-17,29.0,2.1,5.9,75.0,Assam
2024-07-18,28.2,6.7,4.8,145.0,Assam
2024-07-19,29.9,8.8,8.7,162.0,Assam
2024-07-20,28.7,13.7,6.0,222.0,Assam
2024-07-21,28.1,20.9,7.4,105.0,Assam
2024-07-22,27.7,6.2,8.6,125.0,Assam
2024-07-23,28.6,0.6,11.7,151.0,Assam
2024-07-24,29.2,0.1,9.3,124.0,Assam
2024-07-25,28.9,7.5,6.4,98.0,Assam
2024-07-26,31.1,1.3,7.9,115.0,Assam
2024-07-27,31.0,2.1,10.7,85.0,Assam
2024-07-28,30.3,8.0,8.3,5.0,Assam
2024-07-29,28.1,31.7,7.1,30.0,Assam
2024-07-30,27.0,25.8,6.0,113.0,Assam
2024-07-31,28.5,2.1,7.8,122.0,Assam
2024-08-01,27.7,10.2,7.9,130.0,Assam
2024-08-02,26.1,12.0,10.8,127.0,Assam
2024-08-03,27.0,7.9,13.2,125.0,Assam
2024-08-04,27.2,17.3,9.0,144.0,Assam
2024-08-05,26.4,36.2,5.0,45.0,Assam
2024-08-06,25.9,5.0,6.4,104.0,Assam
2024-08-07,26.6,6.7,7.1,112.0,Assam
2024-08-08,26.2,39.5,7.4,274.0,Assam
2024-08-09,26.9,50.7,7.5,326.0,Assam
2024-08-10,27.2,16.0,6.9,58.0,Assam
2024-08-11,25.8,70.9,6.8,63.0,Assam
2024-08-12,26.0,33.7,5.0,106.0,Assam
2024-08-13,27.6,13.8,5.8,307.0,Assam
2024-08-14,28.5,19.8,4.8,76.0,Assam
2024-08-15,27.4,12.2,9.0,15.0,Assam
2024-08-16,28.5,2.6,6.9,131.0,Assam
2024-08-17,26.4,12.0,6.6,134.0,Assam
2024-08-18,26.4,23.7,7.3,100.0,Assam
2024-08-19,25.5,19.6,5.0,122.0,Assam
2024-08-20,24.5,36.2,6.9,115.0,Assam
2024-08-21,26.6,6.9,7.7,86.0,Assam
2024-08-22,26.7,2.2,9.6,152.0,Assam
